,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
13,-0.188368057129,-0.123821214776,-0.209057613881,-0.111081127704,0.0982953266056,-0.0360689482382,-0.0495723803488,-0.179467465977,-0.224533451889,0.120526164213,-0.232681730232,-0.0741877529981,-0.228736978177,0.0465770897097,0.152363316169,0.0720466147973,-0.156512731675,-0.190419049208,-0.182541778117,-0.0803913723727,0.0183443506804,-0.126034260412,-0.213735401833,-0.182372756618,-0.0679460284396
14,-0.017075203913,-0.105666602393,-0.0655047203997,-0.0394657364509,-0.0389295626165,0.0455501496591,-0.00935545381251,-0.00175264270839,-0.0268229298793,-0.00965015961397,-0.0512998167135,-0.0351634571099,-0.0259728387575,-0.0145076384198,-0.0153078146064,-0.0986641846393,0.0143868012106,-0.0648364085943,0.0305387349272,-0.00534837382737,-0.00513806057594,0.00861639948029,-0.0824675281555,-0.00445931181472,-0.0284053331156
15,-0.0743324130986,0.0173709584723,-0.0345093232864,-0.0285979542825,0.0284360947237,0.0546544622554,-0.035651094165,0.0135378600566,-0.0389750639498,-0.0820393626519,-0.0994384750169,0.0104632462514,0.0352912600166,-0.0207072497134,0.0339381512107,-0.0707511816918,0.0313453758072,-0.0449869786874,0.013262581112,-0.0395395084711,-0.108049082623,-0.0348704831844,-0.0352553906455,-0.0194867182282,-0.0713996925587
16,-0.305940684271,-0.182847798118,-0.0575144097571,0.0890866499822,-0.0288620121204,-0.350059211885,-0.0566384275028,0.17178140216,-0.0365012912734,-0.219199988437,-0.394606200378,-0.0428350635655,0.152827239655,-0.130347984243,-0.265116220146,-0.279194530509,-0.0816891341818,-0.00849288566248,-0.144299703801,-0.42391077764,-0.00313052611482,-0.0164266798674,-0.0959779143378,-0.221273493289,-0.22673885552
17,0.154745575127,-0.126983104853,-0.126251851517,-0.29080229411,-0.248333018819,0.0780278520419,-0.00454443537974,-0.0120663324167,-0.455756526434,0.145914789977,0.125996897716,-0.0257731503779,-0.311370850905,-0.22288903615,0.228565333721,0.110316215364,-0.0157788569601,-0.409361135117,0.00946349123893,0.312555365773,0.074484913129,-0.0762828176315,-0.628541343488,-0.257479655943,0.101672849505
18,-0.0441576534129,-0.0373965155555,-0.0775959905593,-0.0575633461203,0.000752045922507,-0.0324689322383,0.010761316981,-0.0124079258656,-0.0736642436386,0.00257238450058,0.0249518719362,-0.0986534895342,-0.113906109329,-0.00709485650308,0.00396695961037,-0.00859915305433,0.0164904428475,-0.0100612120712,-0.100607121776,-0.0253991511197,-0.0696872925641,-0.00376572108072,-0.0555641635113,0.0137768714996,-0.0441727497897
19,0.077276847003,-0.21195663926,-0.173162421727,-0.20877959159,0.106275737376,-0.281634779104,0.109744261242,-0.085013353744,-0.0243843289662,-0.299167698144,-0.117426929133,-0.0960704865787,-0.0226592903944,0.16985386643,-0.121913133712,0.0530343629099,-0.0441060214939,0.0431604275853,0.146024969928,-0.0319160617515,0.147164952954,0.0553019505325,-0.0347404974395,0.0450613577012,0.0538957904927
20,-0.117851398817,-0.100722039228,-0.10332991293,-0.156485494376,0.000257674592699,-0.0942321862733,-0.0964507616676,0.0154467194801,0.00745489477202,-0.149636545581,0.00743332443262,0.0238260279427,-0.101381015598,-0.0495545367644,-0.110071926919,-0.115281917165,-0.142648896457,0.0266815986933,-0.051947071352,-0.094093934067,-0.14226076266,0.00823247517817,-0.00833210525706,-0.0503147416779,-0.149541189191
21,0.0410589845578,0.0673017593449,-0.02963734346,0.00742650705789,-0.167856699844,0.0167532528649,-0.0346273074988,-0.14760709759,0.0845733095781,-0.183557325645,-0.168509649025,-0.250246448511,-0.406005219954,-0.429880342283,-0.53572898565,-0.345307414454,-0.0627224015832,-0.0432175361338,0.0781016150459,-0.295614508941,-0.441378606412,0.0777176474816,0.0990931125389,0.313034766803,-0.059310127628
22,-0.147647938851,-0.0815873319011,-0.111082719154,-0.175006343286,-0.100284243419,-0.00312477489933,-0.0999557425594,-0.0447811575083,-0.0566853206416,-0.0235280488642,0.0063456137663,0.0201362145631,-0.0473983309609,-0.14674146807,-0.0587903142271,-0.0206393937881,-0.0935482680386,-0.0527686621403,0.0290029289328,-0.0870877275442,-0.145186692082,-0.0824755468407,-0.0782493116144,0.0125716438556,0.0499095851058
23,-0.180323151438,-0.177037981277,-0.313427334804,-0.280914319803,-0.592707006403,-0.372597496504,-0.141136114161,0.34454267782,0.18212723343,-0.0679584100811,-0.0509701881668,0.0874322213216,0.0718930873285,0.268212276205,0.212467306333,-0.145241226628,-0.0989575093434,-0.0256489688589,0.0637585040425,-0.103395571784,-0.0926414099554,-0.372637941048,-0.404685151631,-0.208548947839,-0.0111464818626
24,-0.0948131876222,-0.0736989870507,-0.00958556449981,-0.0738513413967,-0.00112901037904,0.0351636618558,-0.0777269795532,-0.11247111794,-0.086932914358,0.0295621474978,-0.091452029772,-0.0636970016248,0.0367451096635,0.0403729493377,-0.0982193363103,0.00625284835662,0.0145541970671,0.0424078526938,-0.0277047786794,-0.0615386744979,-0.0531418923017,-0.101836833206,-0.0120621347087,-0.0180889902035,-0.0950721995591
25,-0.0485540080644,-0.00625886936343,-0.0247057828297,-1.80131819608e-05,-0.016475915957,-0.0366100964624,-0.07198378719,-0.0263356514219,-0.0205160978019,-0.0381569144907,-0.0568797354452,-0.016383809323,-0.0376159257222,-0.0122324235326,-0.138429958145,-0.0683705330856,0.0155638880303,-0.0878017104161,-0.0422128287606,0.00144217087017,-0.0201911179471,-0.0472412973925,-0.0310071960638,-0.111689409125,-0.000371097481849
26,0.232666980579,0.114878286745,-0.0249233156873,-0.0828065308813,0.0604113371457,-0.0804929773444,-0.0474557369313,0.122987118056,0.103087958054,-0.0606555793725,-0.268053601129,-0.0266949968953,-0.0210161071545,-0.00492177148428,-0.0108480733452,-0.538509301066,-0.134947554284,-0.508461888144,-0.287411995738,-0.545415201428,0.229479431615,0.239733067177,-0.0955132357888,-0.230846680348,-0.233802625016
27,0.0100117225922,-0.109361465061,-0.0539694761913,-0.0115592481602,-0.165585429917,-0.0624877210068,0.0319500967495,0.0273287331211,-0.0555302827515,-0.11500500428,-0.0638349637709,-0.0922969894634,0.00729568573843,-0.0879244076753,-0.0746071745357,-0.101460017802,-0.0368694978839,-0.0374000696438,-0.0997272038181,-0.0564608033278,-0.15499823768,-0.0574448102934,-0.0526651250206,-0.0451543762265,-0.144544813089
28,0.228632898041,-0.0539083713238,-0.0328462398049,-0.184162448042,-0.345109941446,0.18866224323,-0.0912642484676,0.0596415741536,-0.204707990013,0.118538215156,0.179613430904,-0.102234333452,-0.180942090517,-0.295880830643,-0.0322147900751,0.208257743607,0.0780545442294,-0.187622114269,-0.327698503981,-0.321478992678,0.00234031163649,0.133416753577,-0.0118967806948,-0.0487853716483,-0.238041917928
29,0.124261526712,0.132455510628,0.0751068177937,-0.105800754118,-0.868879741206,0.0495248074699,-0.068537022841,-0.0949173008841,-0.452960728926,-0.0715133520245,0.199973608278,-0.118214664461,-0.162692467153,-0.475522173226,0.08671956342,0.127797321158,-0.19480990646,-0.0852514240841,-0.0308874547502,0.185548913432,-0.0893334458883,-0.25071075833,-0.123265256365,-0.342418411322,-0.100286127624
30,-0.0078017944185,0.0126236045276,-0.102572067007,-0.0112498775658,-0.0119646863061,0.000446599052251,-0.0455112397001,-0.0722786161342,0.00563847356591,-0.100560426814,-0.108401210895,-0.0122834696135,-0.0742224961528,-0.0435847049423,-0.0471125793269,0.0278567822444,-0.0258502784325,0.028080338907,-0.106176360076,-0.0302271714049,-0.0850806095921,-0.0254674419467,-0.0153088516395,-0.0873796671374,0.00360957399627
31,-0.0862097676437,-0.0774838168148,0.0316285170923,-0.0375333574485,-0.115086094662,0.0257083112773,-0.151300977179,0.00531992180992,-0.0889822852214,-0.0218908441146,-0.128786260619,-0.123492865088,0.011137509924,0.0124747291071,-0.0682733350206,-0.14000460645,0.0123515980174,-0.104833536138,0.0613810090652,0.00785922201065,-0.0344518044828,-0.0431249447107,-0.0910626152163,-0.0100793949736,-0.105383657353
